Actual,Predicted,MSE
0.028415300546448086,0.053945474,0.0006517897732452958
0.028415300546448086,0.06003993,0.001000117190958927
0.028415300546448086,0.062812686,0.001183180123735029
0.048087431693989074,0.06596865,0.0003197378822494933
0.048087431693989074,0.0831765,0.0012312427914496604
0.048087431693989074,0.08187746,0.0011417661863246187
0.048087431693989074,0.07961821,0.000994189861417438
0.07431693989071038,0.08657518,0.0001502644577389844
0.07431693989071038,0.10322466,0.0008356561359878757
0.07431693989071038,0.09325598,0.0003586873085532042
0.07431693989071038,0.08899795,0.0002155321353464666
0.06229508196721311,0.084964395,0.000513897733855532
0.06229508196721311,0.08522106,0.000525600451353526
0.06229508196721311,0.08666993,0.0005941331837437144
0.06229508196721311,0.08072433,0.00033963713721426355
0.06120218579234973,0.07526779,0.0001978412709009431
